nettrans anom Norway,stor level anom Norway,stor discharge anom Norway,nettrans anom Baltics_FI,stor level anom Baltics_FI,stor discharge anom Baltics_FI,nettrans anom Nordics_S,stor level anom Nordics_S,stor discharge anom Nordics_S,nettrans anom British_Isles,stor level anom British_Isles,stor discharge anom British_Isles,nettrans anom NW_Continent,stor level anom NW_Continent,stor discharge anom NW_Continent,nettrans anom Med_East_N,stor level anom Med_East_N,stor discharge anom Med_East_N,nettrans anom Med_East_S,stor level anom Med_East_S,stor discharge anom Med_East_S,nettrans anom Greece,stor level anom Greece,stor discharge anom Greece,nettrans anom Italy,stor level anom Italy,stor discharge anom Italy,nettrans anom Iberia,stor level anom Iberia,stor discharge anom Iberia,nettrans anom Central_W,stor level anom Central_W,stor discharge anom Central_W,nettrans anom East_N,stor level anom East_N,stor discharge anom East_N,nettrans anom Central_E,stor level anom Central_E,stor discharge anom Central_E,sc,t_start,t_end
-5.268300088295666,225.32772112128282,-1.7188486505822915,-0.5288751136970417,-276.27127499284876,0.9128301104858549,1.8570073054879084,-735.0608289743884,3.4736578193288494,-3.6624137911988743,-329.95331522585525,2.276259411303093,0.6266708351186131,-2417.7636458631673,10.600992001664178,-1.3587458098843705,-657.0282436801626,2.5236754676528195,0.7580426818941657,-26.416443875631806,-0.046718060860453825,0.4392496134344086,-150.0037127484161,0.5541901639103468,4.071837309929201,-1794.8003510030812,10.873574698882175,0.012735538703507965,-2015.3323868585117,14.452879465680523,3.404438939363742,-3134.3324354336796,13.32564912834152,0.5347455066935989,-2124.4819823753087,7.218551548328662,-0.8921024734897864,-1428.2959506160137,8.088821068503115,1,352,487
-4.443328561180247,-2136.207108896716,7.177862763660428,-0.3696180454904709,-565.0870712519564,1.4328939924952604,6.52681829097724,-1267.2174855647686,4.873854793713692,-4.90444178131542,-24.071440511483317,1.6109244291421807,7.360453908687788,-2813.083631805654,8.56339639574971,-1.4174908138615891,-3023.8108977658485,12.528620260917803,-0.0163347409154962,-307.2637684830638,0.7032964214627908,0.06851831297084099,-112.71596314210521,0.4285562751595655,-0.7408064746713676,-898.5384490096069,2.3792981597493768,-3.6706831692930546,-1390.6655119949157,4.592327405366737,0.7627510413881435,-1188.4230241846703,2.763772785784937,1.4908768147288503,-2433.7129596048035,7.561037814077981,-0.9193962656058323,-2524.4687930438445,10.547039644888144,58,1014,1183
-0.8005323890567655,-702.7424453549181,6.2896360374959706,-0.11931455896968368,-134.74370263112337,0.25490994405063905,2.2894056681152097,-382.39932220516516,3.3443934858965,2.611768404412725,-1003.6052118261262,5.009300602299838,-3.3639273111238834,-1474.5923734997787,6.68074775963286,-0.7265178266236082,-89.61059289281891,-0.5043285397758943,-0.9009357404722891,-27.655714632474798,0.22988236104374793,-0.01116290736876735,-33.117157386035224,0.13638548406306672,-0.40960073399591745,-1110.5809467317736,10.357929336433171,-3.19553181046818,-1376.3108981625628,12.121279321760564,6.0391383273903765,-2071.265061243468,11.813461313668757,0.058324697260513814,-233.34362036763406,-0.008757761256298124,-1.2061716193571326,-596.3168884583939,2.599433696520488,26,919,1015
-2.7540248899886155,-959.3743516287312,7.2705235085345485,-0.6784779683074657,-94.82682856075415,0.32526162016116245,8.009694865476572,-846.5852150066709,7.640973239096274,-0.6341227573327153,-930.1490381697768,7.124547205877466,4.129342615963782,-3047.561831042891,27.664238368850206,0.2883307740302382,-1372.3278228491208,11.571830013854498,1.4555227148892147,-173.04949644225053,1.8385049827019095,-1.1275076271202105,90.89889761021567,-0.7078826778898941,-0.7217586903528532,-520.7950752151892,9.245207713179957,-4.2168323137299115,228.08571114397017,2.002406995237049,6.381511142936916,-1807.3291491390569,19.322902799943826,-0.9047258131735374,-1512.235459887566,12.165981418140476,-8.79432344478337,-836.3221299200854,9.812722179826507,13,63,127
-5.3869986146575535,-174.06715780668287,6.542803888141261,-3.662122719955828,-64.49648232532523,-0.2047262718496149,6.07127105048759,-1056.8463469485255,4.185493438138176,-3.158379119847937,-1076.53624786479,3.881101578057126,6.189043813062089,-2814.8959240334902,11.06840516271518,-0.7154352399445327,-263.0419468908905,0.12597934102500563,0.52869045890088,-135.1688531084095,1.02790222985687,-0.779917339692366,-53.26153924387451,-0.034213698628168254,-0.8216010272560116,-1398.2117051615976,9.62768126245614,-3.6413829701781535,-1475.0576701469379,8.04329865541587,7.815463132730937,-3109.201342445006,18.69885749063633,2.726699410238989,-1260.3686243207135,4.652470221653521,-4.998124574930513,-904.4179061762206,8.00084841008384,37,246,367
1.9261550834140282,-2221.0809177500705,6.151956252206666,-0.5649803136180404,-9.102862437028705,-0.5848261410821664,-2.383434722389815,-991.1023140287448,1.964262773944009,0.6447935126364621,-328.2686680555391,-1.3332711132540036,1.505219039317521,-844.4670271618052,-4.003179668490439,-0.38044194376662815,339.6678475598602,0.10082011141434499,0.10239353811018068,-105.55553877691345,-0.3182395728842682,-0.7495077862803377,293.9626125861749,-0.38233954219138333,-4.127651032364773,-1265.782817202101,4.87703585008213,-2.445481172968778,-2401.3984121028666,7.249128592759506,10.176898717224603,-4322.265670024588,11.421032801572352,-3.055483270804064,105.98895975724017,-1.4504651100404893,-0.11230284957171843,-1131.1061515877516,1.0903463824858823,51,654,848
-1.8497169561066436,-69.39606579070494,7.416243642398086,-1.1430270959498867,-64.24189119401339,-0.11658892075486871,-2.904941711510038,-147.06205681496294,2.4774644999008952,-0.8413284971372397,-813.1499500788949,6.332105415788638,8.02367493469232,-1771.7291361942705,14.548746894467262,-0.6592311331036329,691.0490351828173,-3.7374802030247682,-0.5400333672871114,-12.352281528438699,-0.21783323939345567,-0.7841530550021857,127.07860064487085,-0.8972603994716509,-6.07756355883374,-12.847744371815406,-1.5937322904976359,-3.1656184571985944,-671.8322326203646,6.420888885858538,13.965748520105896,-3063.2373639367574,32.152301166246744,-0.20575408544265228,-378.01627079087945,1.446828093971655,-3.5654006107309804,-456.56452907379554,3.671715850470827,46,89,153
-1.660360418450365,-1034.6455221330662,6.880471626863816,-0.06575549014905493,-76.53787584556011,-0.18637028178464665,6.821246067996835,-733.5123885884509,4.823872366255456,-4.8225669437956356,41.39804980428286,-1.9027047592015212,1.4635786664010575,-810.8945678634133,2.9090647216320527,-0.3815491648513928,-211.42503650091788,0.6607650604657787,-0.9030579371254143,-36.82903414012583,0.025534878299538044,-0.9699221337253525,68.7138852491602,-0.5322792772187646,-2.8869876802127106,-773.7128869941795,3.973637129145242,-3.2123857227006853,-619.7726113630478,2.7617577636489585,4.431775843004134,-1590.5658965252458,10.742482909086878,4.472006246765332,-1059.6678676861782,5.718973020003778,-2.208584671519441,-745.1271123258135,5.785817851259552,43,237,320
-6.020740578299918,-581.1501837532603,4.048009680347931,1.0604872254587767,-120.42709489293362,0.3860083632491438,3.2417105358032066,-583.5656416910012,4.780108182165554,-3.1143830520027693,-452.0438785729414,3.118745921418453,6.6084108084832325,-2187.023143552113,19.042879313521084,1.4195039982009958,-467.96473051802195,3.1206291057190345,-0.5492184339258712,-28.67956673431706,0.028870698780717352,0.047063261478219154,-95.57720239231388,0.9642266870972778,-3.011689742623367,-253.86459360696765,1.8205421358393714,-4.073916213583024,-226.07193180869007,2.5567213854164414,12.820702185883826,-2190.4151378018587,23.29738825611865,0.5320669215649454,-900.2075575920936,6.426850287026398,-8.884672922790688,-519.29848754358,4.999903930606965,28,112,176
-1.729088658386285,-535.4205915291752,5.508234050979407,-1.4228692569516985,-12.172789955093926,-0.0111368787965197,-1.7647360283571625,-220.230707403893,0.8577970674774171,-1.7844877104639583,-109.44882877360305,-0.22299207265374354,6.289087820138351,-888.067266867171,1.7761347814160775,-0.4580735238300744,-604.484317905961,2.848406393789226,0.7940273565273626,-131.57624532892837,0.7008480258077591,-1.0798054912089465,-86.64214922397328,0.6518644086703707,-0.04642774080699952,-1330.1228376850743,11.9299850913028,-2.9010060736276673,-683.3030584443637,3.5120580055918804,6.899064171614118,-1873.0923229038174,14.110342262657626,0.6026190913394931,-605.041539829611,2.662469523379391,-3.080068715325578,-1077.990414940938,7.756762635086871,47,606,680
-2.9254986884181897,451.70030703618954,0.7041472192428593,-0.12063946835813205,-36.57643584603622,0.13069691393183613,1.0789752375137363,-344.8742368934652,0.77286454224366,-5.009242137531991,196.38032683028928,-0.2759311980250838,3.2714024779228503,-1482.3169187363628,4.182604022872269,0.730597803547218,-915.1861849408956,2.4207081189773696,-0.4181138584845451,-26.328092353734068,0.5614978001128914,-1.210999211435607,-13.497905954574506,0.008786963898208766,-1.1136962452134809,-1226.0998339935743,5.644201641485703,-2.099631634189177,-1077.1316648901234,2.591310658697381,8.578366568493323,-3664.554896574997,18.69860929559869,1.7657208024613718,-804.5977261221761,1.9050766200309952,-2.70381361800548,-1174.2920673865578,5.697977355170595,49,785,918
-5.038028753166707,477.1419609983659,-4.209880916905551,-3.7160349047892627,202.09932822936298,-0.715914109067618,-0.5687746582123099,217.19073697039482,-2.344749689317551,-0.7178982951406079,-804.9413768326771,5.136337987147761,17.415990932648654,-2448.446412662397,20.13116157237682,-0.02189804488260516,-27.34476185103398,-0.9480557108734349,-0.8513938414529856,-11.504310073641236,0.5701538397592345,-1.047115161835195,95.90447251822596,-1.0051381481361605,-6.778202599868395,-87.05347550072435,-2.1462231106549092,-4.484141839127944,-626.1784828126521,5.783534087022389,8.233925795284565,-2432.144702377631,19.645754861803297,1.6454119006212797,-67.11625746165875,-0.5382332611293461,-4.201436524361156,-475.4235855876711,4.5508963007581595,7,199,271
